0.10519,0.11463,0.12369,0.13213,0.13974,0.14632,0.15168,0.15568,0.15819,0.15915,0.15851,0.15631,0.15261,0.14751,0.14116,0.13374,0.12545,0.1165,0.10712,0.097507,0.087877,0.07841,0.069266,0.06058,0.052456,0.04497,0.038168,0.032073,0.026683,0.021978,0.017922,0.01447,0.011566,0.0091529,0.0071712,0.0055627,0.0042721,0.0032482,0.0024452,0.0018224,0.0013447,0.00098231,0.00071046,0.00050873,0.00036066,0.00025314,0.00017591,0.00012102,8.2432e-05,5.5589e-05,3.7114e-05,2.4533e-05,1.6055e-05,1.0402e-05,6.6728e-06,4.2378e-06,2.6646e-06,1.6588e-06,1.0223e-06,6.2381e-07,3.7685e-07,2.254e-07,1.3347e-07,7.8248e-08,4.5417e-08,2.6099e-08,1.4849e-08,8.3639e-09,4.6643e-09,2.5752e-09,1.4077e-09,7.6183e-10,4.0819e-10,2.1653e-10,1.1372e-10,5.9131e-11,3.044e-11,1.5515e-11,7.8286e-12,3.911e-12,1.9344e-12,9.4726e-13,4.5925e-13,2.2043e-13,1.0475e-13,4.9285e-14,2.2957e-14,1.0587e-14,4.8339e-15,2.1851e-15,9.7791e-16,4.333e-16,1.9008e-16,8.2554e-17,3.5497e-17,1.5112e-17,6.3693e-18,2.6578e-18,1.098e-18,4.4911e-19
0.09546,0.10509,0.11454,0.1236,0.13205,0.13967,0.14626,0.15164,0.15565,0.15818,0.15915,0.15853,0.15634,0.15265,0.14756,0.14123,0.13382,0.12554,0.11659,0.10721,0.097605,0.087974,0.078504,0.069357,0.060665,0.052535,0.045042,0.038233,0.032131,0.026734,0.022022,0.01796,0.014502,0.011593,0.009175,0.0071893,0.0055773,0.0042837,0.0032574,0.0024523,0.0018279,0.0013489,0.00098548,0.00071283,0.00051048,0.00036193,0.00025406,0.00017656,0.00012149,8.2757e-05,5.5814e-05,3.7268e-05,2.4637e-05,1.6125e-05,1.0449e-05,6.7031e-06,4.2575e-06,2.6773e-06,1.6668e-06,1.0274e-06,6.2696e-07,3.7879e-07,2.2658e-07,1.3418e-07,7.8675e-08,4.567e-08,2.6247e-08,1.4934e-08,8.4129e-09,4.6921e-09,2.5909e-09,1.4164e-09,7.666e-10,4.1079e-10,2.1793e-10,1.1447e-10,5.9526e-11,3.0647e-11,1.5621e-11,7.8833e-12,3.9387e-12,1.9483e-12,9.5417e-13,4.6264e-13,2.2208e-13,1.0555e-13,4.9664e-14,2.3136e-14,1.0671e-14,4.8725e-15,2.2028e-15,9.8594e-16,4.369e-16,1.9168e-16,8.3257e-17,3.5803e-17,1.5243e-17,6.4254e-18,2.6815e-18,1.1079e-18
0.085753,0.095362,0.10499,0.11445,0.12351,0.13196,0.13959,0.1462,0.15159,0.15561,0.15816,0.15914,0.15854,0.15637,0.15269,0.14762,0.1413,0.1339,0.12562,0.11669,0.10731,0.097702,0.088071,0.078598,0.069447,0.06075,0.052614,0.045114,0.038299,0.032189,0.026785,0.022066,0.017998,0.014534,0.011619,0.0091972,0.0072074,0.0055919,0.0042953,0.0032666,0.0024595,0.0018334,0.0013531,0.00098866,0.0007152,0.00051223,0.00036321,0.00025498,0.00017722,0.00012195,8.3082e-05,5.6039e-05,3.7422e-05,2.4741e-05,1.6195e-05,1.0495e-05,6.7336e-06,4.2773e-06,2.69e-06,1.6749e-06,1.0325e-06,6.3013e-07,3.8075e-07,2.2777e-07,1.349e-07,7.9105e-08,4.5924e-08,2.6396e-08,1.502e-08,8.4623e-09,4.7201e-09,2.6066e-09,1.4251e-09,7.7141e-10,4.1341e-10,2.1935e-10,1.1522e-10,5.9924e-11,3.0855e-11,1.5729e-11,7.9384e-12,3.9666e-12,1.9623e-12,9.6112e-13,4.6606e-13,2.2375e-13,1.0635e-13,5.0046e-14,2.3316e-14,1.0755e-14,4.9115e-15,2.2206e-15,9.9403e-16,4.4053e-16,1.9329e-16,8.3965e-17,3.6112e-17,1.5376e-17,6.482e-18,2.7054e-18
0.076251,0.085657,0.095265,0.1049,0.11435,0.12342,0.13188,0.13952,0.14614,0.15154,0.15558,0.15814,0.15914,0.15856,0.1564,0.15274,0.14768,0.14137,0.13398,0.12571,0.11678,0.10741,0.0978,0.088167,0.078693,0.069537,0.060836,0.052693,0.045187,0.038364,0.032247,0.026836,0.022111,0.018036,0.014566,0.011646,0.0092194,0.0072255,0.0056065,0.004307,0.0032758,0.0024667,0.0018389,0.0013573,0.00099185,0.00071758,0.00051398,0.00036449,0.00025591,0.00017788,0.00012242,8.3409e-05,5.6265e-05,3.7577e-05,2.4846e-05,1.6265e-05,1.0542e-05,6.7642e-06,4.2971e-06,2.7027e-06,1.683e-06,1.0376e-06,6.3331e-07,3.8271e-07,2.2897e-07,1.3563e-07,7.9536e-08,4.6179e-08,2.6545e-08,1.5107e-08,8.5119e-09,4.7483e-09,2.6224e-09,1.4339e-09,7.7625e-10,4.1604e-10,2.2076e-10,1.1598e-10,6.0324e-11,3.1064e-11,1.5837e-11,7.9938e-12,3.9947e-12,1.9764e-12,9.6812e-13,4.695e-13,2.2542e-13,1.0716e-13,5.0431e-14,2.3498e-14,1.084e-14,4.9508e-15,2.2386e-15,1.0022e-15,4.4419e-16,1.9491e-16,8.4679e-17,3.6422e-17,1.551e-17,6.5392e-18
0.067114,0.076158,0.08556,0.095167,0.1048,0.11426,0.12333,0.1318,0.13945,0.14608,0.15149,0.15555,0.15812,0.15914,0.15857,0.15643,0.15278,0.14774,0.14144,0.13406,0.1258,0.11687,0.1075,0.097897,0.088264,0.078787,0.069628,0.060921,0.052773,0.045259,0.038429,0.032305,0.026887,0.022155,0.018074,0.014598,0.011673,0.0092416,0.0072437,0.0056212,0.0043187,0.003285,0.0024739,0.0018445,0.0013615,0.00099504,0.00071996,0.00051575,0.00036578,0.00025684,0.00017855,0.00012289,8.3737e-05,5.6492e-05,3.7732e-05,2.4951e-05,1.6336e-05,1.0588e-05,6.7949e-06,4.3171e-06,2.7156e-06,1.6912e-06,1.0427e-06,6.3651e-07,3.8468e-07,2.3017e-07,1.3635e-07,7.997e-08,4.6436e-08,2.6695e-08,1.5194e-08,8.5618e-09,4.7766e-09,2.6383e-09,1.4428e-09,7.8111e-10,4.1869e-10,2.2219e-10,1.1674e-10,6.0726e-11,3.1274e-11,1.5946e-11,8.0496e-12,4.023e-12,1.9906e-12,9.7518e-13,4.7297e-13,2.2711e-13,1.0797e-13,5.0819e-14,2.3681e-14,1.0926e-14,4.9904e-15,2.2568e-15,1.0104e-15,4.4788e-16,1.9655e-16,8.54e-17,3.6736e-17,1.5645e-17
0.058472,0.067025,0.076064,0.085464,0.09507,0.1047,0.11416,0.12324,0.13172,0.13938,0.14601,0.15144,0.15551,0.1581,0.15914,0.15858,0.15646,0.15283,0.14779,0.14151,0.13414,0.12589,0.11697,0.1076,0.097995,0.088361,0.078881,0.069718,0.061006,0.052852,0.045332,0.038495,0.032364,0.026938,0.022199,0.018112,0.01463,0.0117,0.0092639,0.0072619,0.0056359,0.0043305,0.0032943,0.0024811,0.0018501,0.0013658,0.00099825,0.00072236,0.00051751,0.00036707,0.00025777,0.00017921,0.00012336,8.4067e-05,5.672e-05,3.7888e-05,2.5057e-05,1.6406e-05,1.0635e-05,6.8257e-06,4.3371e-06,2.7284e-06,1.6994e-06,1.0479e-06,6.3972e-07,3.8666e-07,2.3138e-07,1.3708e-07,8.0406e-08,4.6694e-08,2.6846e-08,1.5281e-08,8.612e-09,4.8051e-09,2.6543e-09,1.4516e-09,7.8601e-10,4.2136e-10,2.2363e-10,1.1751e-10,6.1132e-11,3.1486e-11,1.6056e-11,8.1058e-12,4.0515e-12,2.0049e-12,9.8228e-13,4.7646e-13,2.2881e-13,1.0879e-13,5.121e-14,2.3866e-14,1.1012e-14,5.0303e-15,2.275e-15,1.0187e-15,4.5159e-16,1.982e-16,8.6126e-17,3.7052e-17
0.050426,0.058389,0.066936,0.075971,0.085368,0.094972,0.10461,0.11407,0.12315,0.13164,0.13931,0.14595,0.1514,0.15548,0.15808,0.15913,0.1586,0.15649,0.15287,0.14785,0.14157,0.13422,0.12597,0.11706,0.10769,0.098092,0.088458,0.078976,0.069809,0.061092,0.052931,0.045404,0.03856,0.032422,0.02699,0.022244,0.01815,0.014663,0.011727,0.0092863,0.0072802,0.0056506,0.0043422,0.0033036,0.0024883,0.0018556,0.0013701,0.0010015,0.00072476,0.00051928,0.00036836,0.0002587,0.00017988,0.00012383,8.4397e-05,5.6949e-05,3.8045e-05,2.5163e-05,1.6478e-05,1.0683e-05,6.8567e-06,4.3573e-06,2.7414e-06,1.7076e-06,1.0531e-06,6.4295e-07,3.8865e-07,2.3259e-07,1.3782e-07,8.0845e-08,4.6953e-08,2.6998e-08,1.5369e-08,8.6624e-09,4.8337e-09,2.6704e-09,1.4606e-09,7.9093e-10,4.2404e-10,2.2508e-10,1.1828e-10,6.154e-11,3.1699e-11,1.6166e-11,8.1623e-12,4.0802e-12,2.0193e-12,9.8943e-13,4.7998e-13,2.3053e-13,1.0962e-13,5.1604e-14,2.4052e-14,1.1099e-14,5.0705e-15,2.2935e-15,1.027e-15,4.5534e-16,1.9987e-16,8.6859e-17
0.043045,0.050349,0.058305,0.066847,0.075878,0.085272,0.094875,0.10451,0.11398,0.12306,0.13156,0.13923,0.14589,0.15135,0.15545,0.15807,0.15913,0.15861,0.15652,0.15292,0.14791,0.14164,0.13429,0.12606,0.11715,0.10779,0.09819,0.088555,0.07907,0.069899,0.061177,0.05301,0.045477,0.038626,0.03248,0.027041,0.022289,0.018189,0.014695,0.011754,0.0093086,0.0072984,0.0056654,0.004354,0.0033129,0.0024956,0.0018612,0.0013743,0.0010047,0.00072716,0.00052106,0.00036966,0.00025964,0.00018055,0.00012431,8.4729e-05,5.7178e-05,3.8202e-05,2.527e-05,1.6549e-05,1.073e-05,6.8878e-06,4.3775e-06,2.7544e-06,1.7159e-06,1.0583e-06,6.4619e-07,3.9065e-07,2.3382e-07,1.3855e-07,8.1286e-08,4.7214e-08,2.7151e-08,1.5458e-08,8.7132e-09,4.8625e-09,2.6866e-09,1.4696e-09,7.9589e-10,4.2674e-10,2.2653e-10,1.1906e-10,6.195e-11,3.1914e-11,1.6277e-11,8.2193e-12,4.1091e-12,2.0338e-12,9.9664e-13,4.8353e-13,2.3225e-13,1.1045e-13,5.2001e-14,2.4239e-14,1.1186e-14,5.1111e-15,2.312e-15,1.0355e-15,4.5912e-16,2.0155e-16
0.036372,0.042975,0.050272,0.058222,0.066758,0.075785,0.085175,0.094777,0.10441,0.11388,0.12298,0.13147,0.13916,0.14583,0.1513,0.15541,0.15805,0.15913,0.15862,0.15655,0.15296,0.14797,0.14171,0.13437,0.12615,0.11724,0.10789,0.098287,0.088651,0.079165,0.06999,0.061262,0.05309,0.04555,0.038692,0.032539,0.027093,0.022333,0.018227,0.014727,0.011782,0.0093311,0.0073168,0.0056802,0.0043658,0.0033222,0.0025029,0.0018669,0.0013786,0.0010079,0.00072958,0.00052285,0.00037096,0.00026058,0.00018123,0.00012478,8.5062e-05,5.7409e-05,3.836e-05,2.5377e-05,1.6621e-05,1.0778e-05,6.9191e-06,4.3978e-06,2.7674e-06,1.7242e-06,1.0635e-06,6.4945e-07,3.9266e-07,2.3504e-07,1.3929e-07,8.1729e-08,4.7476e-08,2.7304e-08,1.5547e-08,8.7642e-09,4.8915e-09,2.7029e-09,1.4787e-09,8.0088e-10,4.2946e-10,2.28e-10,1.1984e-10,6.2363e-11,3.213e-11,1.6389e-11,8.2766e-12,4.1382e-12,2.0484e-12,1.0039e-12,4.871e-13,2.3399e-13,1.1129e-13,5.24e-14,2.4428e-14,1.1275e-14,5.1519e-15,2.3307e-15,1.0439e-15,4.6293e-16
0.030421,0.036309,0.042905,0.050195,0.058138,0.066669,0.075691,0.085079,0.09468,0.10432,0.11379,0.12289,0.13139,0.13909,0.14577,0.15125,0.15538,0.15803,0.15913,0.15864,0.15657,0.153,0.14802,0.14178,0.13445,0.12623,0.11734,0.10798,0.098385,0.088748,0.079259,0.07008,0.061348,0.053169,0.045623,0.038757,0.032598,0.027144,0.022378,0.018265,0.01476,0.011809,0.0093535,0.0073351,0.005695,0.0043777,0.0033315,0.0025102,0.0018725,0.0013829,0.0010112,0.000732,0.00052463,0.00037227,0.00026153,0.0001819,0.00012526,8.5396e-05,5.764e-05,3.8518e-05,2.5484e-05,1.6693e-05,1.0825e-05,6.9505e-06,4.4182e-06,2.7806e-06,1.7325e-06,1.0687e-06,6.5273e-07,3.9468e-07,2.3628e-07,1.4004e-07,8.2174e-08,4.774e-08,2.7459e-08,1.5636e-08,8.8156e-09,4.9206e-09,2.7193e-09,1.4878e-09,8.0589e-10,4.3219e-10,2.2947e-10,1.2063e-10,6.2779e-11,3.2348e-11,1.6502e-11,8.3343e-12,4.1674e-12,2.0631e-12,1.0112e-12,4.9069e-13,2.3574e-13,1.1213e-13,5.2803e-14,2.4618e-14,1.1364e-14,5.1931e-15,2.3496e-15,1.0525e-15
0.025186,0.030366,0.036246,0.042835,0.050118,0.058055,0.06658,0.075598,0.084983,0.094582,0.10422,0.11369,0.1228,0.13131,0.13901,0.14571,0.1512,0.15534,0.15801,0.15912,0.15865,0.1566,0.15305,0.14808,0.14185,0.13453,0.12632,0.11743,0.10808,0.098482,0.088845,0.079354,0.070171,0.061434,0.053249,0.045695,0.038823,0.032656,0.027196,0.022423,0.018304,0.014792,0.011836,0.0093761,0.0073535,0.0057099,0.0043895,0.0033409,0.0025175,0.0018781,0.0013872,0.0010144,0.00073443,0.00052643,0.00037358,0.00026248,0.00018258,0.00012574,8.5731e-05,5.7872e-05,3.8677e-05,2.5592e-05,1.6765e-05,1.0873e-05,6.982e-06,4.4387e-06,2.7937e-06,1.7409e-06,1.074e-06,6.5602e-07,3.9671e-07,2.3752e-07,1.4079e-07,8.2622e-08,4.8005e-08,2.7614e-08,1.5726e-08,8.8672e-09,4.9499e-09,2.7357e-09,1.4969e-09,8.1094e-10,4.3494e-10,2.3096e-10,1.2142e-10,6.3198e-11,3.2567e-11,1.6615e-11,8.3925e-12,4.1969e-12,2.0779e-12,1.0186e-12,4.9431e-13,2.3751e-13,1.1298e-13,5.3209e-14,2.481e-14,1.1453e-14,5.2346e-15,2.3686e-15
